,d_name,did,d_code,relation,e_name,eid,e_code
5500,脑震荡,120,447396006,has symptom,乏力,1405,13791008
5501,脑震荡,120,447396006,has symptom,头痛,1650,25064002
5502,脑震荡,120,447396006,has symptom,头晕,969,404640003
5503,脑震荡,120,447396006,has symptom,恶心,1369,422587007
5504,脑震荡,120,447396006,has symptom,耳鸣,1630,60862001
5505,脑震荡,120,447396006,has symptom,呼吸浅慢,2175,386614005
5506,脑震荡,120,447396006,has symptom,昏迷,1953,371632003
5507,脑震荡,120,447396006,has symptom,震荡性神经受累,1498,3057000|708539008
5511,尿崩症,701,15771004,has symptom_main,口渴,1589,59299002
5512,尿崩症,701,15771004,has symptom_main,多尿,821,162182005
5513,尿崩症,701,15771004,has symptom_main,多饮,1490,17173007
5524,尿布皮炎,629,91487003,has symptom_main,婴儿臀部红,786,
5525,尿布皮炎,629,91487003,has symptom_main,臀部瘙痒,2086,46862004|418290006
5526,尿布皮炎,629,91487003,has symptom_main,臀部疼痛,1919,279043006
5527,尿布皮炎,629,91487003,has symptom,皮肤散在丘疹,1722,445328000|255393008
5528,尿布皮炎,629,91487003,has symptom,臀部皮肤红斑,1796,46862004|247441003
5537,尿道结石,534,20342001,has symptom,排尿异物感,1783,38671000119103|247342009
5538,尿道结石,534,20342001,has symptom_main,尿痛,2157,49650001
5539,尿道结石,534,20342001,has symptom_main,排尿困难,1983,102835006
5540,尿道结石,534,20342001,has symptom,泌尿道狭窄,1078,431938005|415582006
5541,尿道结石,534,20342001,has symptom,泌尿道阻塞,1174,7163005
5542,尿道结石,534,20342001,has symptom,尿急,1829,75088002
5543,尿道结石,534,20342001,has symptom,尿潴留,207,267064002
5544,尿道结石,534,20342001,has symptom,血尿,844,34436003
5546,尿道狭窄,83,76618002,has symptom_main,排尿困难,1983,102835006
5547,尿道狭窄,83,76618002,has symptom_main,膀胱排空不全,1538,249288007
5548,尿道狭窄,83,76618002,has symptom_main,尿急,1829,75088002
5549,尿道狭窄,83,76618002,has symptom_main,尿频,892,162116003
5550,尿道狭窄,83,76618002,has symptom,尿道结石,534,20342001
5551,尿道狭窄,83,76618002,has symptom,尿失禁,1973,165232002
5554,尿道炎,356,31822004,has symptom_main,尿频,892,162116003
5555,尿道炎,356,31822004,has symptom_main,尿道分泌物,1776,9957009
5556,尿道炎,356,31822004,has symptom_main,尿道烧灼感,853,58250006
5557,尿道炎,356,31822004,has symptom,尿急,1829,75088002
5558,尿道炎,356,31822004,has symptom,发热,755,386661006
5559,尿道炎,356,31822004,has symptom,龟头异味,1835,60319009|247320008
5560,尿道炎,356,31822004,has symptom,尿道口粘连,941,87528003|42685002
5561,尿道炎,356,31822004,has symptom,尿道烧灼感,853,58250006
5562,尿道炎,356,31822004,has symptom,尿急,1829,75088002
5563,尿道炎,356,31822004,has symptom,尿痛,2157,49650001
5564,尿道炎,356,31822004,has symptom,小便恐惧,1954,78014005|1402001
5565,尿道炎,356,31822004,has symptom,血尿,844,34436003
5572,尿道综合征,680,31273004,has symptom_main,尿急,1829,75088002
5573,尿道综合征,680,31273004,has symptom_main,尿频,892,162116003
5574,尿道综合征,680,31273004,has symptom_main,尿痛,2157,49650001
5575,尿道综合征,680,31273004,has symptom,男性小便刺痛,1125,49650001|255353005|339947000
5576,尿道综合征,680,31273004,has symptom,尿道烧灼感,853,58250006
5588,尿潴留,207,267064002,has symptom_main,尿频,892,162116003
5589,尿潴留,207,267064002,has symptom_main,排尿困难,1983,102835006
5590,尿潴留,207,267064002,has symptom_main,膀胱排空不全,1538,249288007
5591,尿潴留,207,267064002,has symptom_main,下腹痛,928,54586004
5592,尿潴留,207,267064002,has symptom,烦躁不安,878,30819006
5599,脓疱疮,369,48277006,has symptom,脓疱,1622,271760008
5600,脓疱疮,369,48277006,has symptom,脓疱,1622,271760008
5601,脓疱疮,369,48277006,has symptom,瘙痒,1688,418290006
5602,脓疱疮,369,48277006,has symptom,畏寒,1175,80585000
5609,女性尖锐湿疣,392,240542006|248152002,has symptom_main,外阴鳞状上皮疣状增生,1908,
5610,女性尖锐湿疣,392,240542006|248152002,has symptom_main,乳头状肿物,1347,
5611,女性尖锐湿疣,392,240542006|248152002,has symptom_main,溃疡外观呈菜花样,910,
5612,女性尖锐湿疣,392,240542006|248152002,has symptom_main,肛门表皮瘤样增生,968,
5613,女性尖锐湿疣,392,240542006|248152002,has symptom_main,鸡冠状肉质赘生物,932,
5614,女性尖锐湿疣,392,240542006|248152002,has symptom_main,生殖器表皮瘤样增生,1539,
5615,女性尖锐湿疣,392,240542006|248152002,has symptom,会阴溃疡,1403,38864007|429040005
5616,女性尖锐湿疣,392,240542006|248152002,has symptom,会阴痒,2102,38864007|418290006
5626,女性尿瘘,365,57243009|248152002,has symptom,尿外渗,1312,67502006
5627,女性尿瘘,365,57243009|248152002,has symptom,外阴瘙痒,864,67882000
5628,女性尿瘘,365,57243009|248152002,has symptom,月经不调,197,80182007
5633,帕金森病,734,49049000,has symptom_main,齿轮样强直,2031,55630000
5634,帕金森病,734,49049000,has symptom_main,感觉障碍,845,85972008
5635,帕金森病,734,49049000,has symptom_main,静止性震颤,1708,56610005
5636,帕金森病,734,49049000,has symptom_main,铅管样强直,2176,75147004
5637,帕金森病,734,49049000,has symptom_main,精神障碍,1518,74732009
5638,帕金森病,734,49049000,has symptom,痴呆,1838,52448006
5639,帕金森病,734,49049000,has symptom,功能性震颤,1924,26079004|277064003
5640,帕金森病,734,49049000,has symptom,口吃,881,39423001
5641,帕金森病,734,49049000,has symptom,两手颤抖,2006,12861001|26079004
5642,帕金森病,734,49049000,has symptom,流涎,1209,62718007
5643,帕金森病,734,49049000,has symptom,目光呆滞,1052,248225003
5644,帕金森病,734,49049000,has symptom,疲劳,901,84229001
5645,帕金森病,734,49049000,has symptom,饮水呛咳,837,49727002|230118003
5657,疱疹性口腔炎,290,57920007,has symptom,发热,755,386661006
5658,疱疹性口腔炎,290,57920007,has symptom,乏力,1405,13791008
5659,疱疹性口腔炎,290,57920007,has symptom,肌肉痛,1687,68962001
5660,疱疹性口腔炎,290,57920007,has symptom,淋巴结肿大,923,30746006
5661,疱疹性口腔炎,290,57920007,has symptom,头痛,1650,25064002
5666,疱疹性咽峡炎,681,186659004,has symptom_main,口咽部水疱,1566,31389004|339008
5667,疱疹性咽峡炎,681,186659004,has symptom_main,咽部溃疡,2168,126666006
5668,疱疹性咽峡炎,681,186659004,has symptom_main,咽喉充血,1594,102617004
5669,疱疹性咽峡炎,681,186659004,has symptom_main,发热伴寒战,1613,274640006
5670,疱疹性咽峡炎,681,186659004,has symptom_main,拒食,1620,105481005
5671,疱疹性咽峡炎,681,186659004,has symptom_main,咽部粘膜弥漫充血,758,102617004|19648000
5672,疱疹性咽峡炎,681,186659004,has symptom,乏力,1405,13791008
5673,疱疹性咽峡炎,681,186659004,has symptom,淋巴结肿大,923,30746006
5674,疱疹性咽峡炎,681,186659004,has symptom,水疱,885,339008
5675,疱疹性咽峡炎,681,186659004,has symptom,咽喉痛,1743,162397003
5679,疱疹样皮炎,123,111196000,has symptom_main,四肢苔藓样变,1673,
5680,疱疹样皮炎,123,111196000,has symptom_main,水疱,885,339008
5681,疱疹样皮炎,123,111196000,has symptom_main,瘙痒,1688,418290006
5682,疱疹样皮炎,123,111196000,has symptom,风团,2001,247472004
5693,疱疹样湿疹,706,186535001,has symptom_main,高热,1421,409702008
5694,疱疹样湿疹,706,186535001,has symptom_main,水疱,885,339008
5695,疱疹样湿疹,706,186535001,has symptom,嗜睡,1691,271782001
5696,疱疹样湿疹,706,186535001,has symptom,恶心,1369,422587007
5714,疱疹样天疱疮,735,771145006,has symptom,水疱,885,339008
5715,疱疹样天疱疮,735,771145006,has symptom,皮肤红斑,1957,444827008
5727,盆底综合征,745,711263002,has symptom_main,排便困难,2059,300378004
5728,盆底综合征,745,711263002,has symptom_main,盆底疼痛,875,87770006|22253000
5729,盆底综合征,745,711263002,has symptom_main,盆底压迫感,1601,87770006|408694001
5730,盆底综合征,745,711263002,has symptom,便秘,1733,14760008
5737,皮肤过敏,579,422290000,has symptom,青红肤色,1676,
5738,皮肤过敏,579,422290000,has symptom_main,皮肤刺痛,1314,274676007
5739,皮肤过敏,579,422290000,has symptom_main,皮肤紧绷感,1040,297957009
5740,皮肤过敏,579,422290000,has symptom_main,皮肤瘙痒,1311,418363000
5741,皮肤过敏,579,422290000,has symptom_main,皮肤烧灼感,1617,762397008
5742,皮肤过敏,579,422290000,has symptom,面部脱皮,1994,89545001|271767006
5743,皮肤过敏,579,422290000,has symptom,小儿臀部瘙痒,1725,49812005|418290006|67822003
5746,脾-肝综合征,191,191382009,has symptom_main,脾肿大,1475,16294009
5747,脾-肝综合征,191,191382009,has symptom_main,贫血,604,271737000
5748,脾-肝综合征,191,191382009,has symptom_main,门脉高压,1516,34742003
5749,脾-肝综合征,191,191382009,has symptom,恶心,1369,422587007
5750,脾-肝综合征,191,191382009,has symptom,乏力,1405,13791008
5751,脾-肝综合征,191,191382009,has symptom,腹泻,992,62315008
5752,脾-肝综合征,191,191382009,has symptom,厌食,827,79890006
5753,脾-肝综合征,191,191382009,has symptom,消化不良,630,162031009
5762,脾功能亢进,294,58381000,has symptom_main,出血,1628,131148009
5763,脾功能亢进,294,58381000,has symptom_main,贫血,604,271737000
5764,脾功能亢进,294,58381000,has symptom_main,脾肿大,1475,16294009
5765,脾功能亢进,294,58381000,has symptom,肝脾肿大,1866,36760000
5766,脾功能亢进,294,58381000,has symptom,粒细胞减少,1903,416955003
5767,脾功能亢进,294,58381000,has symptom,心悸,1961,80313002
5768,脾功能亢进,294,58381000,has symptom,血小板减少,1425,302215000
5775,偏头痛,153,37796009,has symptom_main,恶心,1369,422587007
5776,偏头痛,153,37796009,has symptom_main,呕吐,1608,422400008
5777,偏头痛,153,37796009,has symptom_main,畏光,2170,409668002
5778,偏头痛,153,37796009,has symptom_main,头痛,1650,25064002
5779,偏头痛,153,37796009,has symptom_main,畏声,1328,247994001
5780,偏头痛,153,37796009,has symptom,高血压,1732,24184005
5781,偏头痛,153,37796009,has symptom,剧烈运动后头痛,1583,25064002|255214003
5782,偏头痛,153,37796009,has symptom,面色苍白,1952,398979000
5783,偏头痛,153,37796009,has symptom,头晕,969,404640003
5784,偏头痛,153,37796009,has symptom,夜间头痛,1621,25064002|2546009
5785,偏头痛,153,37796009,has symptom,意识障碍,1876,3006004
5795,贫血,604,271737000,has symptom_main,乏力,1405,13791008
5796,贫血,604,271737000,has symptom_main,面色苍白,1952,398979000
5797,贫血,604,271737000,has symptom_main,耳鸣,1630,60862001
5798,贫血,604,271737000,has symptom_main,头晕,969,404640003
5799,贫血,604,271737000,has symptom,失眠,1684,193462001
5800,贫血,604,271737000,has symptom,持续性头晕,1574,404640003|263892007
5801,贫血,604,271737000,has symptom,恶心,1369,422587007
5802,贫血,604,271737000,has symptom,嗜睡,1691,271782001
5818,气胸,676,36118008,has symptom_main,胸闷,1742,23924001
5819,气胸,676,36118008,has symptom_main,呼吸困难,1207,267036007
5820,气胸,676,36118008,has symptom_main,胸痛,2062,29857009
5821,气胸,676,36118008,has symptom,咳嗽,1406,49727002
5822,气胸,676,36118008,has symptom,呼吸音减弱,781,58840004
5823,气胸,676,36118008,has symptom,休克,1868,27942005
5824,气胸,676,36118008,has symptom,液气胸,840,65933003
5826,铅中毒,464,38342005,has symptom,便秘,1733,14760008
5827,铅中毒,464,38342005,has symptom,齿龈铅线,1146,59992000
5828,铅中毒,464,38342005,has symptom,抽搐,1273,386783003
5829,铅中毒,464,38342005,has symptom,大便干结,1164,424278001
5830,铅中毒,464,38342005,has symptom,多梦,1723,85418005
5831,铅中毒,464,38342005,has symptom,恶心,1369,422587007
5832,铅中毒,464,38342005,has symptom,腹痛,1288,21522001
5833,铅中毒,464,38342005,has symptom,感觉障碍,845,85972008
5834,铅中毒,464,38342005,has symptom,呼吸困难,1207,267036007
5835,铅中毒,464,38342005,has symptom,踝垂,884,6077001
5836,铅中毒,464,38342005,has symptom,昏迷,1953,371632003
5837,铅中毒,464,38342005,has symptom,角回受损,760,59024009|40226000
5838,铅中毒,464,38342005,has symptom,精神障碍,1518,74732009
5839,铅中毒,464,38342005,has symptom,口腔幻触,1951,74262004|66609003
5840,铅中毒,464,38342005,has symptom,无尿,1740,2472002
5841,铅中毒,464,38342005,has symptom,心悸,1961,80313002
5847,前列腺结石,482,85324003,has symptom,结节,1981,403359004
5848,前列腺结石,482,85324003,has symptom,男性小腹痛,1554,54586004|339947000
5849,前列腺结石,482,85324003,has symptom,尿痛,2157,49650001
5850,前列腺结石,482,85324003,has symptom,脓肿,2103,128477000
5853,前列腺炎,737,9713002,has symptom,前列腺素合成减少,1202,
5854,前列腺炎,737,9713002,has symptom_main,男性小腹痛,1554,54586004|339947000
5855,前列腺炎,737,9713002,has symptom_main,男子性功能障碍,1729,5413009
5856,前列腺炎,737,9713002,has symptom_main,尿滴白,1693,9957009|371251000
5857,前列腺炎,737,9713002,has symptom_main,尿急,1829,75088002
5858,前列腺炎,737,9713002,has symptom_main,尿频,892,162116003
5859,前列腺炎,737,9713002,has symptom_main,尿痛,2157,49650001
5860,前列腺炎,737,9713002,has symptom_main,前列腺痛,1837,36729000
5861,前列腺炎,737,9713002,has symptom,前列腺肿胀,1060,300533001
5862,前列腺炎,737,9713002,has symptom,前列腺钙化,1376,41216001|125369001
5863,前列腺炎,737,9713002,has symptom,射精疼,1811,50818007
5864,前列腺炎,737,9713002,has symptom,性欲减退,2078,52833006
5877,前列腺增生,639,266569009,has symptom,输尿管间脊肥大,820,
5878,前列腺增生,639,266569009,has symptom_main,排尿困难,1983,102835006
5879,前列腺增生,639,266569009,has symptom_main,尿急,1829,75088002
5880,前列腺增生,639,266569009,has symptom_main,尿频,892,162116003
5881,前列腺增生,639,266569009,has symptom_main,膀胱排空不全,1538,249288007
5882,前列腺增生,639,266569009,has symptom,逼尿肌不稳定,749,61033006
5883,前列腺增生,639,266569009,has symptom,急性尿潴留,1214,236648008
5884,前列腺增生,639,266569009,has symptom,尿后滴沥,1324,162130008
5885,前列腺增生,639,266569009,has symptom,尿失禁,1973,165232002
5886,前列腺增生,639,266569009,has symptom,尿痛,2157,49650001
5887,前列腺增生,639,266569009,has symptom,前列腺痛,1837,36729000
5888,前列腺增生,639,266569009,has symptom,血尿,844,34436003
5891,浅表性胃炎,282,22304002,has symptom_main,上腹部疼痛,1375,83132003
5892,浅表性胃炎,282,22304002,has symptom,反酸,1302,698065002
5893,浅表性胃炎,282,22304002,has symptom,嗳气,1140,271834000
5894,浅表性胃炎,282,22304002,has symptom,恶心与呕吐,1510,16932000
5895,浅表性胃炎,282,22304002,has symptom,剑突压痛,841,89638008
5896,浅表性胃炎,282,22304002,has symptom,消瘦,1036,61294007
5902,强迫症,656,191736004,has symptom_main,强迫行为,1925,12479006
5903,强迫症,656,191736004,has symptom,焦虑,801,48694002
5904,强迫症,656,191736004,has symptom,紧张,2193,53489000
5907,鞘膜积水,368,26614003,has symptom_main,阴囊肿块,2151,53929009
5908,鞘膜积水,368,26614003,has symptom_main,附睾囊肿,1745,43077002
5909,鞘膜积水,368,26614003,has symptom_main,睾丸压痛,927,300489007
5910,鞘膜积水,368,26614003,has symptom_main,睾丸疼痛,1253,63901009
5911,鞘膜积水,368,26614003,has symptom_main,钝痛,1810,83644001
5915,青春前期牙周炎,147,2624008,has symptom_main,齿龈出血,1131,86276007
5916,青春前期牙周炎,147,2624008,has symptom_main,牙齿松动,1212,34570004
5917,青春前期牙周炎,147,2624008,has symptom_main,牙周袋形成,872,109629007
5920,青光眼,363,23986001,has symptom_main,视力下降,2010,225581002
5921,青光眼,363,23986001,has symptom_main,头痛,1650,25064002
5922,青光眼,363,23986001,has symptom_main,畏光,2170,409668002
5923,青光眼,363,23986001,has symptom_main,眼胀,1692,45177002
5924,青光眼,363,23986001,has symptom_main,眼疲劳,2146,70323002
5925,青光眼,363,23986001,has symptom_main,眼痛,913,41652007
5926,青光眼,363,23986001,has symptom_main,视盘凹陷,895,12451000
5927,青光眼,363,23986001,has symptom_main,眼前房浅,993,246986004
5928,青光眼,363,23986001,has symptom_main,眼压升高,790,112222000
5929,青光眼,363,23986001,has symptom,虹视,1906,83551002
5930,青光眼,363,23986001,has symptom,结膜充血,980,193894004
5931,青光眼,363,23986001,has symptom,流泪,810,193982009
5932,青光眼,363,23986001,has symptom,眼干,1205,162290004
5945,丘疹性荨麻疹,37,55608001,has symptom_main,风团,2001,247472004
5946,丘疹性荨麻疹,37,55608001,has symptom_main,瘙痒,1688,418290006
5947,丘疹性荨麻疹,37,55608001,has symptom,丘疹性痤疮,1784,403348008
5963,龋齿,351,80967001,has symptom_main,牙齿黑斑,1340,15733007
5964,龋齿,351,80967001,has symptom,牙齿遇冷痛,1679,27355003|84162001
5965,龋齿,351,80967001,has symptom_main,牙齿遇热痛,2116,27355003|264018002
